Device:  cuda
Train Epoch: 3 [85760/103818 (83%)]	Train Loss: 2.877440	Val Loss: 2.877235	Val Acc: 27.5
Train Epoch: 3 [87040/103818 (84%)]	Train Loss: 2.821711	Val Loss: 2.914385	Val Acc: 26.5625
Train Epoch: 3 [88320/103818 (85%)]	Train Loss: 2.972244	Val Loss: 2.899570	Val Acc: 25.625
Train Epoch: 3 [89600/103818 (86%)]	Train Loss: 2.969428	Val Loss: 2.793197	Val Acc: 29.0625
Train Epoch: 3 [90880/103818 (87%)]	Train Loss: 2.759935	Val Loss: 2.829439	Val Acc: 29.0625
Train Epoch: 3 [92160/103818 (89%)]	Train Loss: 2.889589	Val Loss: 2.847219	Val Acc: 30.3125
Train Epoch: 3 [93440/103818 (90%)]	Train Loss: 2.794526	Val Loss: 2.566208	Val Acc: 35.3125
Train Epoch: 3 [94720/103818 (91%)]	Train Loss: 2.917261	Val Loss: 2.800447	Val Acc: 29.53125
Train Epoch: 3 [96000/103818 (92%)]	Train Loss: 2.762445	Val Loss: 2.846311	Val Acc: 29.6875
Train Epoch: 3 [97280/103818 (94%)]	Train Loss: 2.990243	Val Loss: 2.899469	Val Acc: 27.1875
Train Epoch: 3 [98560/103818 (95%)]	Train Loss: 3.026589	Val Loss: 2.963390	Val Acc: 27.34375
Train Epoch: 3 [99840/103818 (96%)]	Train Loss: 2.696984	Val Loss: 2.738247	Val Acc: 29.6875
Train Epoch: 3 [101120/103818 (97%)]	Train Loss: 2.716238	Val Loss: 2.791166	Val Acc: 27.5
Train Epoch: 3 [102400/103818 (99%)]	Train Loss: 2.911423	Val Loss: 2.852226	Val Acc: 28.125
Train Epoch: 3 [103680/103818 (100%)]	Train Loss: 2.762752	Val Loss: 2.787689	Val Acc: 30.0
Saving better model  30.0
Train Epoch: 4 [0/103818 (0%)]	Train Loss: 2.847316	Val Loss: 3.090369	Val Acc: 24.6875
Train Epoch: 4 [1280/103818 (1%)]	Train Loss: 2.727030	Val Loss: 2.953549	Val Acc: 25.3125
Train Epoch: 4 [2560/103818 (2%)]	Train Loss: 2.767104	Val Loss: 2.784879	Val Acc: 29.0625
Train Epoch: 4 [3840/103818 (4%)]	Train Loss: 2.756384	Val Loss: 2.648255	Val Acc: 33.4375
Train Epoch: 4 [5120/103818 (5%)]	Train Loss: 2.533314	Val Loss: 2.626112	Val Acc: 33.75
Train Epoch: 4 [6400/103818 (6%)]	Train Loss: 3.148091	Val Loss: 2.582222	Val Acc: 32.5
Train Epoch: 4 [7680/103818 (7%)]	Train Loss: 2.630235	Val Loss: 2.710874	Val Acc: 32.03125
Train Epoch: 4 [8960/103818 (9%)]	Train Loss: 2.716581	Val Loss: 2.831265	Val Acc: 30.78125
Train Epoch: 4 [10240/103818 (10%)]	Train Loss: 2.745935	Val Loss: 2.759424	Val Acc: 30.78125
Train Epoch: 4 [11520/103818 (11%)]	Train Loss: 2.661005	Val Loss: 2.739188	Val Acc: 30.3125
Train Epoch: 4 [12800/103818 (12%)]	Train Loss: 2.842931	Val Loss: 2.827154	Val Acc: 28.75
Train Epoch: 4 [14080/103818 (14%)]	Train Loss: 2.780588	Val Loss: 2.754202	Val Acc: 31.25
Train Epoch: 4 [15360/103818 (15%)]	Train Loss: 2.602524	Val Loss: 2.610280	Val Acc: 34.375
Train Epoch: 4 [16640/103818 (16%)]	Train Loss: 2.714868	Val Loss: 2.719727	Val Acc: 30.0
Train Epoch: 4 [17920/103818 (17%)]	Train Loss: 2.637966	Val Loss: 2.748264	Val Acc: 29.84375
Train Epoch: 4 [19200/103818 (18%)]	Train Loss: 2.615022	Val Loss: 2.708996	Val Acc: 31.875
Train Epoch: 4 [20480/103818 (20%)]	Train Loss: 2.715360	Val Loss: 2.698100	Val Acc: 34.375
Train Epoch: 4 [21760/103818 (21%)]	Train Loss: 2.510005	Val Loss: 2.590764	Val Acc: 34.0625
Train Epoch: 4 [23040/103818 (22%)]	Train Loss: 2.530405	Val Loss: 2.704564	Val Acc: 33.4375
Train Epoch: 4 [24320/103818 (23%)]	Train Loss: 2.726937	Val Loss: 2.742809	Val Acc: 29.53125
Train Epoch: 4 [25600/103818 (25%)]	Train Loss: 2.703375	Val Loss: 2.704834	Val Acc: 33.125
Train Epoch: 4 [26880/103818 (26%)]	Train Loss: 2.769817	Val Loss: 2.734169	Val Acc: 30.3125
Train Epoch: 4 [28160/103818 (27%)]	Train Loss: 2.667912	Val Loss: 2.646174	Val Acc: 31.5625
Train Epoch: 4 [29440/103818 (28%)]	Train Loss: 2.913943	Val Loss: 2.642194	Val Acc: 33.75
Train Epoch: 4 [30720/103818 (30%)]	Train Loss: 2.498299	Val Loss: 2.705539	Val Acc: 30.9375
Train Epoch: 4 [32000/103818 (31%)]	Train Loss: 2.556678	Val Loss: 2.798421	Val Acc: 28.59375
Train Epoch: 4 [33280/103818 (32%)]	Train Loss: 2.714011	Val Loss: 2.558014	Val Acc: 34.6875
Train Epoch: 4 [34560/103818 (33%)]	Train Loss: 2.597344	Val Loss: 2.711272	Val Acc: 32.1875
Train Epoch: 4 [35840/103818 (34%)]	Train Loss: 2.661836	Val Loss: 2.760571	Val Acc: 29.84375
Train Epoch: 4 [37120/103818 (36%)]	Train Loss: 2.499875	Val Loss: 2.784710	Val Acc: 27.34375
Train Epoch: 4 [38400/103818 (37%)]	Train Loss: 2.663609	Val Loss: 2.813364	Val Acc: 29.0625
Train Epoch: 4 [39680/103818 (38%)]	Train Loss: 2.712911	Val Loss: 2.761983	Val Acc: 29.6875
Train Epoch: 4 [40960/103818 (39%)]	Train Loss: 2.664697	Val Loss: 2.676132	Val Acc: 34.0625
Train Epoch: 4 [42240/103818 (41%)]	Train Loss: 2.502345	Val Loss: 2.734112	Val Acc: 30.3125
Train Epoch: 4 [43520/103818 (42%)]	Train Loss: 2.644829	Val Loss: 2.702822	Val Acc: 32.5
Train Epoch: 4 [44800/103818 (43%)]	Train Loss: 2.735282	Val Loss: 2.686567	Val Acc: 31.71875
Train Epoch: 4 [46080/103818 (44%)]	Train Loss: 2.654456	Val Loss: 2.742957	Val Acc: 28.59375
Train Epoch: 4 [47360/103818 (46%)]	Train Loss: 2.569050	Val Loss: 2.687253	Val Acc: 33.4375
Train Epoch: 4 [48640/103818 (47%)]	Train Loss: 2.653009	Val Loss: 2.776998	Val Acc: 30.78125
Train Epoch: 4 [49920/103818 (48%)]	Train Loss: 2.706087	Val Loss: 2.628300	Val Acc: 32.65625
Train Epoch: 4 [51200/103818 (49%)]	Train Loss: 2.702811	Val Loss: 2.639273	Val Acc: 31.25
Train Epoch: 4 [52480/103818 (50%)]	Train Loss: 2.688140	Val Loss: 2.698034	Val Acc: 30.3125
Train Epoch: 4 [53760/103818 (52%)]	Train Loss: 2.647151	Val Loss: 2.709483	Val Acc: 32.1875
Train Epoch: 4 [55040/103818 (53%)]	Train Loss: 2.943174	Val Loss: 2.695158	Val Acc: 30.625
Train Epoch: 4 [56320/103818 (54%)]	Train Loss: 2.854620	Val Loss: 2.529783	Val Acc: 35.3125
Train Epoch: 4 [57600/103818 (55%)]	Train Loss: 2.687844	Val Loss: 2.681206	Val Acc: 31.09375
Train Epoch: 4 [58880/103818 (57%)]	Train Loss: 2.808898	Val Loss: 2.794166	Val Acc: 32.1875
Train Epoch: 4 [60160/103818 (58%)]	Train Loss: 2.738468	Val Loss: 2.782847	Val Acc: 29.53125
Train Epoch: 4 [61440/103818 (59%)]	Train Loss: 2.477257	Val Loss: 2.766261	Val Acc: 32.1875
Train Epoch: 4 [62720/103818 (60%)]	Train Loss: 2.735738	Val Loss: 2.676656	Val Acc: 31.25
Train Epoch: 4 [64000/103818 (62%)]	Train Loss: 2.621716	Val Loss: 2.793833	Val Acc: 28.90625
Train Epoch: 4 [65280/103818 (63%)]	Train Loss: 2.549657	Val Loss: 2.711495	Val Acc: 30.625
Train Epoch: 4 [66560/103818 (64%)]	Train Loss: 2.474298	Val Loss: 2.614084	Val Acc: 31.71875
Train Epoch: 4 [67840/103818 (65%)]	Train Loss: 2.586136	Val Loss: 2.671502	Val Acc: 31.40625
Train Epoch: 4 [69120/103818 (67%)]	Train Loss: 2.717822	Val Loss: 2.655452	Val Acc: 32.34375
Train Epoch: 4 [70400/103818 (68%)]	Train Loss: 2.760508	Val Loss: 2.537115	Val Acc: 35.46875
Train Epoch: 4 [71680/103818 (69%)]	Train Loss: 2.395114	Val Loss: 2.672836	Val Acc: 33.59375
Train Epoch: 4 [72960/103818 (70%)]	Train Loss: 2.552721	Val Loss: 2.568193	Val Acc: 32.03125
Train Epoch: 4 [74240/103818 (71%)]	Train Loss: 2.724698	Val Loss: 2.665722	Val Acc: 31.71875
Train Epoch: 4 [75520/103818 (73%)]	Train Loss: 2.608032	Val Loss: 2.600271	Val Acc: 34.53125
Train Epoch: 4 [76800/103818 (74%)]	Train Loss: 2.717090	Val Loss: 2.568056	Val Acc: 35.15625
Train Epoch: 4 [78080/103818 (75%)]	Train Loss: 2.345479	Val Loss: 2.664517	Val Acc: 33.125
Train Epoch: 4 [79360/103818 (76%)]	Train Loss: 2.410493	Val Loss: 2.562782	Val Acc: 32.03125
Train Epoch: 4 [80640/103818 (78%)]	Train Loss: 2.758523	Val Loss: 2.674779	Val Acc: 31.25
Train Epoch: 4 [81920/103818 (79%)]	Train Loss: 2.712255	Val Loss: 2.665671	Val Acc: 32.34375
Train Epoch: 4 [83200/103818 (80%)]	Train Loss: 2.789962	Val Loss: 2.660683	Val Acc: 30.625
Train Epoch: 4 [84480/103818 (81%)]	Train Loss: 2.509053	Val Loss: 2.629861	Val Acc: 32.03125
Train Epoch: 4 [85760/103818 (83%)]	Train Loss: 2.665217	Val Loss: 2.719773	Val Acc: 30.15625
Train Epoch: 4 [87040/103818 (84%)]	Train Loss: 2.779560	Val Loss: 2.737965	Val Acc: 31.40625
Train Epoch: 4 [88320/103818 (85%)]	Train Loss: 2.905049	Val Loss: 2.534968	Val Acc: 33.4375
Train Epoch: 4 [89600/103818 (86%)]	Train Loss: 2.541622	Val Loss: 2.620231	Val Acc: 33.59375
Train Epoch: 4 [90880/103818 (87%)]	Train Loss: 2.770735	Val Loss: 2.709324	Val Acc: 32.34375
Train Epoch: 4 [92160/103818 (89%)]	Train Loss: 2.778155	Val Loss: 2.624896	Val Acc: 31.875
Train Epoch: 4 [93440/103818 (90%)]	Train Loss: 2.968698	Val Loss: 2.669180	Val Acc: 33.59375
Train Epoch: 4 [94720/103818 (91%)]	Train Loss: 2.720006	Val Loss: 2.605237	Val Acc: 33.59375
Train Epoch: 4 [96000/103818 (92%)]	Train Loss: 2.365285	Val Loss: 2.641870	Val Acc: 32.1875
Train Epoch: 4 [97280/103818 (94%)]	Train Loss: 2.576889	Val Loss: 2.557694	Val Acc: 34.21875
Train Epoch: 4 [98560/103818 (95%)]	Train Loss: 2.835091	Val Loss: 2.571863	Val Acc: 31.875
Train Epoch: 4 [99840/103818 (96%)]	Train Loss: 2.615243	Val Loss: 2.641608	Val Acc: 34.6875
Train Epoch: 4 [101120/103818 (97%)]	Train Loss: 2.386976	Val Loss: 2.601565	Val Acc: 34.53125
Train Epoch: 4 [102400/103818 (99%)]	Train Loss: 2.763034	Val Loss: 2.775307	Val Acc: 30.625
Train Epoch: 4 [103680/103818 (100%)]	Train Loss: 2.597710	Val Loss: 2.542249	Val Acc: 35.0
Saving better model  35.0
Train Epoch: 5 [0/103818 (0%)]	Train Loss: 2.475516	Val Loss: 2.649342	Val Acc: 33.28125
Train Epoch: 5 [1280/103818 (1%)]	Train Loss: 2.642333	Val Loss: 2.734254	Val Acc: 29.375
Train Epoch: 5 [2560/103818 (2%)]	Train Loss: 2.594134	Val Loss: 2.466594	Val Acc: 35.9375
Train Epoch: 5 [3840/103818 (4%)]	Train Loss: 2.621650	Val Loss: 2.511383	Val Acc: 34.21875
Train Epoch: 5 [5120/103818 (5%)]	Train Loss: 2.790674	Val Loss: 2.606757	Val Acc: 33.90625
Train Epoch: 5 [6400/103818 (6%)]	Train Loss: 2.646168	Val Loss: 2.827082	Val Acc: 28.75
Train Epoch: 5 [7680/103818 (7%)]	Train Loss: 2.479848	Val Loss: 2.596521	Val Acc: 35.78125
Train Epoch: 5 [8960/103818 (9%)]	Train Loss: 2.486648	Val Loss: 2.512439	Val Acc: 36.09375
Train Epoch: 5 [10240/103818 (10%)]	Train Loss: 2.321655	Val Loss: 2.502555	Val Acc: 36.71875
Train Epoch: 5 [11520/103818 (11%)]	Train Loss: 2.545736	Val Loss: 2.565494	Val Acc: 33.75
Train Epoch: 5 [12800/103818 (12%)]	Train Loss: 2.518081	Val Loss: 2.566110	Val Acc: 36.09375
Train Epoch: 5 [14080/103818 (14%)]	Train Loss: 2.811629	Val Loss: 2.586827	Val Acc: 35.625
Train Epoch: 5 [15360/103818 (15%)]	Train Loss: 2.580545	Val Loss: 2.659105	Val Acc: 31.25
Train Epoch: 5 [16640/103818 (16%)]	Train Loss: 2.510445	Val Loss: 2.569476	Val Acc: 33.59375
Train Epoch: 5 [17920/103818 (17%)]	Train Loss: 2.642743	Val Loss: 2.664898	Val Acc: 31.25
Train Epoch: 5 [19200/103818 (18%)]	Train Loss: 2.816283	Val Loss: 2.450945	Val Acc: 35.625
Train Epoch: 5 [20480/103818 (20%)]	Train Loss: 2.820721	Val Loss: 2.519949	Val Acc: 33.90625
Train Epoch: 5 [21760/103818 (21%)]	Train Loss: 2.629879	Val Loss: 2.602273	Val Acc: 33.28125
Train Epoch: 5 [23040/103818 (22%)]	Train Loss: 2.812002	Val Loss: 2.544309	Val Acc: 33.28125
Train Epoch: 5 [24320/103818 (23%)]	Train Loss: 2.489353	Val Loss: 2.626856	Val Acc: 32.34375
Train Epoch: 5 [25600/103818 (25%)]	Train Loss: 2.518437	Val Loss: 2.493049	Val Acc: 33.59375
Train Epoch: 5 [26880/103818 (26%)]	Train Loss: 3.009355	Val Loss: 2.556799	Val Acc: 35.3125
Train Epoch: 5 [28160/103818 (27%)]	Train Loss: 2.556949	Val Loss: 2.562600	Val Acc: 34.21875
Train Epoch: 5 [29440/103818 (28%)]	Train Loss: 2.473196	Val Loss: 2.627528	Val Acc: 32.34375
Train Epoch: 5 [30720/103818 (30%)]	Train Loss: 2.353853	Val Loss: 2.520929	Val Acc: 35.46875
Train Epoch: 5 [32000/103818 (31%)]	Train Loss: 2.468129	Val Loss: 2.603857	Val Acc: 31.875
Train Epoch: 5 [33280/103818 (32%)]	Train Loss: 2.645103	Val Loss: 2.646077	Val Acc: 31.5625
Train Epoch: 5 [34560/103818 (33%)]	Train Loss: 2.367668	Val Loss: 2.715429	Val Acc: 31.40625
Train Epoch: 5 [35840/103818 (34%)]	Train Loss: 2.536132	Val Loss: 2.536114	Val Acc: 34.53125
Train Epoch: 5 [37120/103818 (36%)]	Train Loss: 2.508284	Val Loss: 2.600079	Val Acc: 35.15625
Train Epoch: 5 [38400/103818 (37%)]	Train Loss: 2.509532	Val Loss: 2.539610	Val Acc: 36.09375
Train Epoch: 5 [39680/103818 (38%)]	Train Loss: 2.512004	Val Loss: 2.660169	Val Acc: 33.4375
Train Epoch: 5 [40960/103818 (39%)]	Train Loss: 2.518079	Val Loss: 2.466725	Val Acc: 33.90625
Train Epoch: 5 [42240/103818 (41%)]	Train Loss: 2.649613	Val Loss: 2.432583	Val Acc: 35.0
Train Epoch: 5 [43520/103818 (42%)]	Train Loss: 2.491254	Val Loss: 2.520517	Val Acc: 34.84375
Train Epoch: 5 [44800/103818 (43%)]	Train Loss: 2.622627	Val Loss: 2.630721	Val Acc: 31.5625
Train Epoch: 5 [46080/103818 (44%)]	Train Loss: 2.463253	Val Loss: 2.714780	Val Acc: 30.9375
Train Epoch: 5 [47360/103818 (46%)]	Train Loss: 2.693107	Val Loss: 2.635208	Val Acc: 32.34375
Train Epoch: 5 [48640/103818 (47%)]	Train Loss: 2.397043	Val Loss: 2.543333	Val Acc: 35.0
Train Epoch: 5 [49920/103818 (48%)]	Train Loss: 2.515300	Val Loss: 2.627010	Val Acc: 33.90625
Train Epoch: 5 [51200/103818 (49%)]	Train Loss: 2.366540	Val Loss: 2.306576	Val Acc: 39.6875
Train Epoch: 5 [52480/103818 (50%)]	Train Loss: 2.588522	Val Loss: 2.810495	Val Acc: 30.46875
Train Epoch: 5 [53760/103818 (52%)]	Train Loss: 2.497253	Val Loss: 2.605728	Val Acc: 35.15625
Train Epoch: 5 [55040/103818 (53%)]	Train Loss: 2.775640	Val Loss: 2.546201	Val Acc: 33.90625
Train Epoch: 5 [56320/103818 (54%)]	Train Loss: 2.387158	Val Loss: 2.504290	Val Acc: 34.84375
Train Epoch: 5 [57600/103818 (55%)]	Train Loss: 2.675181	Val Loss: 2.579418	Val Acc: 32.5
Train Epoch: 5 [58880/103818 (57%)]	Train Loss: 2.402171	Val Loss: 2.515075	Val Acc: 34.84375
Train Epoch: 5 [60160/103818 (58%)]	Train Loss: 2.323460	Val Loss: 2.497986	Val Acc: 36.25
Train Epoch: 5 [61440/103818 (59%)]	Train Loss: 2.406450	Val Loss: 2.642586	Val Acc: 33.125
Train Epoch: 5 [62720/103818 (60%)]	Train Loss: 2.568057	Val Loss: 2.424341	Val Acc: 36.40625
Train Epoch: 5 [64000/103818 (62%)]	Train Loss: 2.654650	Val Loss: 2.491425	Val Acc: 35.78125
Train Epoch: 5 [65280/103818 (63%)]	Train Loss: 2.651788	Val Loss: 2.550666	Val Acc: 36.71875
Train Epoch: 5 [66560/103818 (64%)]	Train Loss: 2.539468	Val Loss: 2.508088	Val Acc: 33.75
Train Epoch: 5 [67840/103818 (65%)]	Train Loss: 2.245164	Val Loss: 2.559141	Val Acc: 32.5
Train Epoch: 5 [69120/103818 (67%)]	Train Loss: 2.454487	Val Loss: 2.696813	Val Acc: 32.65625
Train Epoch: 5 [70400/103818 (68%)]	Train Loss: 2.633812	Val Loss: 2.647277	Val Acc: 33.125
Train Epoch: 5 [71680/103818 (69%)]	Train Loss: 2.600945	Val Loss: 2.544625	Val Acc: 35.0
Train Epoch: 5 [72960/103818 (70%)]	Train Loss: 2.273545	Val Loss: 2.464607	Val Acc: 37.34375
Train Epoch: 5 [74240/103818 (71%)]	Train Loss: 2.362830	Val Loss: 2.534770	Val Acc: 34.84375
Train Epoch: 5 [75520/103818 (73%)]	Train Loss: 2.456319	Val Loss: 2.521767	Val Acc: 31.875
Train Epoch: 5 [76800/103818 (74%)]	Train Loss: 2.528630	Val Loss: 2.611308	Val Acc: 34.0625
Train Epoch: 5 [78080/103818 (75%)]	Train Loss: 2.447380	Val Loss: 2.608466	Val Acc: 32.96875
Train Epoch: 5 [79360/103818 (76%)]	Train Loss: 2.559404	Val Loss: 2.558185	Val Acc: 34.6875
Train Epoch: 5 [80640/103818 (78%)]	Train Loss: 2.569437	Val Loss: 2.562984	Val Acc: 33.125
Train Epoch: 5 [81920/103818 (79%)]	Train Loss: 2.617154	Val Loss: 2.476521	Val Acc: 36.71875
Train Epoch: 5 [83200/103818 (80%)]	Train Loss: 2.703750	Val Loss: 2.565183	Val Acc: 33.90625
Train Epoch: 5 [84480/103818 (81%)]	Train Loss: 2.525187	Val Loss: 2.489907	Val Acc: 35.15625
Train Epoch: 5 [85760/103818 (83%)]	Train Loss: 2.437209	Val Loss: 2.533334	Val Acc: 34.0625
Train Epoch: 5 [87040/103818 (84%)]	Train Loss: 2.491699	Val Loss: 2.615126	Val Acc: 32.65625
Train Epoch: 5 [88320/103818 (85%)]	Train Loss: 2.454398	Val Loss: 2.503199	Val Acc: 37.34375
Train Epoch: 5 [89600/103818 (86%)]	Train Loss: 2.592919	Val Loss: 2.503716	Val Acc: 37.1875
Train Epoch: 5 [90880/103818 (87%)]	Train Loss: 2.476361	Val Loss: 2.553405	Val Acc: 35.15625
Train Epoch: 5 [92160/103818 (89%)]	Train Loss: 2.848518	Val Loss: 2.625757	Val Acc: 31.09375
Train Epoch: 5 [93440/103818 (90%)]	Train Loss: 2.253538	Val Loss: 2.506909	Val Acc: 35.0
Train Epoch: 5 [94720/103818 (91%)]	Train Loss: 2.406136	Val Loss: 2.436173	Val Acc: 36.5625
Train Epoch: 5 [96000/103818 (92%)]	Train Loss: 2.377118	Val Loss: 2.614019	Val Acc: 30.46875
Train Epoch: 5 [97280/103818 (94%)]	Train Loss: 2.380724	Val Loss: 2.450176	Val Acc: 37.03125
Train Epoch: 5 [98560/103818 (95%)]	Train Loss: 2.667760	Val Loss: 2.609400	Val Acc: 35.0
Train Epoch: 5 [99840/103818 (96%)]	Train Loss: 2.515575	Val Loss: 2.582501	Val Acc: 34.6875
Train Epoch: 5 [101120/103818 (97%)]	Train Loss: 2.355704	Val Loss: 2.612350	Val Acc: 33.59375
Train Epoch: 5 [102400/103818 (99%)]	Train Loss: 2.557940	Val Loss: 2.438507	Val Acc: 37.96875
Train Epoch: 5 [103680/103818 (100%)]	Train Loss: 2.405084	Val Loss: 2.614159	Val Acc: 32.8125
Train Epoch: 6 [0/103818 (0%)]	Train Loss: 2.428377	Val Loss: 2.479209	Val Acc: 34.84375
Train Epoch: 6 [1280/103818 (1%)]	Train Loss: 2.478501	Val Loss: 2.531471	Val Acc: 33.4375
Train Epoch: 6 [2560/103818 (2%)]	Train Loss: 2.558213	Val Loss: 2.464370	Val Acc: 34.0625
Train Epoch: 6 [3840/103818 (4%)]	Train Loss: 2.647608	Val Loss: 2.415313	Val Acc: 38.125
Train Epoch: 6 [5120/103818 (5%)]	Train Loss: 2.418685	Val Loss: 2.377635	Val Acc: 37.34375
Train Epoch: 6 [6400/103818 (6%)]	Train Loss: 2.502975	Val Loss: 2.598483	Val Acc: 33.90625
Train Epoch: 6 [7680/103818 (7%)]	Train Loss: 2.185981	Val Loss: 2.631758	Val Acc: 35.625
Train Epoch: 6 [8960/103818 (9%)]	Train Loss: 2.451817	Val Loss: 2.556686	Val Acc: 33.75
Train Epoch: 6 [10240/103818 (10%)]	Train Loss: 2.441727	Val Loss: 2.514611	Val Acc: 35.3125
Train Epoch: 6 [11520/103818 (11%)]	Train Loss: 2.578054	Val Loss: 2.592810	Val Acc: 33.125
Train Epoch: 6 [12800/103818 (12%)]	Train Loss: 2.494012	Val Loss: 2.544808	Val Acc: 34.375
Train Epoch: 6 [14080/103818 (14%)]	Train Loss: 2.415525	Val Loss: 2.478331	Val Acc: 35.9375
Train Epoch: 6 [15360/103818 (15%)]	Train Loss: 2.249727	Val Loss: 2.555094	Val Acc: 34.0625
Train Epoch: 6 [16640/103818 (16%)]	Train Loss: 2.325157	Val Loss: 2.495202	Val Acc: 37.34375
Train Epoch: 6 [17920/103818 (17%)]	Train Loss: 2.396125	Val Loss: 2.570190	Val Acc: 34.21875
Train Epoch: 6 [19200/103818 (18%)]	Train Loss: 2.381053	Val Loss: 2.436956	Val Acc: 36.40625
Train Epoch: 6 [20480/103818 (20%)]	Train Loss: 2.667000	Val Loss: 2.554971	Val Acc: 34.84375
Train Epoch: 6 [21760/103818 (21%)]	Train Loss: 2.396562	Val Loss: 2.514976	Val Acc: 37.03125
Train Epoch: 6 [23040/103818 (22%)]	Train Loss: 2.361822	Val Loss: 2.527088	Val Acc: 32.8125
Train Epoch: 6 [24320/103818 (23%)]	Train Loss: 2.379866	Val Loss: 2.602230	Val Acc: 34.53125
Train Epoch: 6 [25600/103818 (25%)]	Train Loss: 2.550816	Val Loss: 2.497220	Val Acc: 35.0
Train Epoch: 6 [26880/103818 (26%)]	Train Loss: 2.565204	Val Loss: 2.404084	Val Acc: 36.25
Train Epoch: 6 [28160/103818 (27%)]	Train Loss: 2.742873	Val Loss: 2.565292	Val Acc: 34.53125
Train Epoch: 6 [29440/103818 (28%)]	Train Loss: 2.228509	Val Loss: 2.482213	Val Acc: 36.5625
Train Epoch: 6 [30720/103818 (30%)]	Train Loss: 2.459134	Val Loss: 2.458005	Val Acc: 36.5625
Train Epoch: 6 [32000/103818 (31%)]	Train Loss: 2.404733	Val Loss: 2.464787	Val Acc: 35.15625
Train Epoch: 6 [33280/103818 (32%)]	Train Loss: 2.100762	Val Loss: 2.592753	Val Acc: 33.125
Train Epoch: 6 [34560/103818 (33%)]	Train Loss: 2.459356	Val Loss: 2.540514	Val Acc: 37.03125
Train Epoch: 6 [35840/103818 (34%)]	Train Loss: 2.605501	Val Loss: 2.439548	Val Acc: 34.375
Train Epoch: 6 [37120/103818 (36%)]	Train Loss: 2.214252	Val Loss: 2.525923	Val Acc: 35.15625
Train Epoch: 6 [38400/103818 (37%)]	Train Loss: 2.462193	Val Loss: 2.436482	Val Acc: 36.09375
Train Epoch: 6 [39680/103818 (38%)]	Train Loss: 2.085395	Val Loss: 2.578627	Val Acc: 35.78125
Train Epoch: 6 [40960/103818 (39%)]	Train Loss: 2.398668	Val Loss: 2.439764	Val Acc: 36.09375
Train Epoch: 6 [42240/103818 (41%)]	Train Loss: 2.092396	Val Loss: 2.597532	Val Acc: 34.21875
Train Epoch: 6 [43520/103818 (42%)]	Train Loss: 2.702473	Val Loss: 2.527544	Val Acc: 38.28125
Train Epoch: 6 [44800/103818 (43%)]	Train Loss: 2.354209	Val Loss: 2.517231	Val Acc: 36.09375
Train Epoch: 6 [46080/103818 (44%)]	Train Loss: 2.235169	Val Loss: 2.533698	Val Acc: 37.96875
Train Epoch: 6 [47360/103818 (46%)]	Train Loss: 2.682328	Val Loss: 2.514780	Val Acc: 34.0625
Train Epoch: 6 [48640/103818 (47%)]	Train Loss: 2.632155	Val Loss: 2.394626	Val Acc: 37.5
Train Epoch: 6 [49920/103818 (48%)]	Train Loss: 2.465500	Val Loss: 2.598721	Val Acc: 31.71875
Train Epoch: 6 [51200/103818 (49%)]	Train Loss: 2.597732	Val Loss: 2.573066	Val Acc: 33.59375
Train Epoch: 6 [52480/103818 (50%)]	Train Loss: 2.497874	Val Loss: 2.558572	Val Acc: 32.1875
Train Epoch: 6 [53760/103818 (52%)]	Train Loss: 2.393249	Val Loss: 2.602233	Val Acc: 33.59375
Train Epoch: 6 [55040/103818 (53%)]	Train Loss: 2.390703	Val Loss: 2.545715	Val Acc: 36.25
Train Epoch: 6 [56320/103818 (54%)]	Train Loss: 2.320411	Val Loss: 2.476640	Val Acc: 35.46875
Train Epoch: 6 [57600/103818 (55%)]	Train Loss: 2.527143	Val Loss: 2.583725	Val Acc: 33.125
Train Epoch: 6 [58880/103818 (57%)]	Train Loss: 2.635282	Val Loss: 2.438114	Val Acc: 34.6875
Train Epoch: 6 [60160/103818 (58%)]	Train Loss: 2.636915	Val Loss: 2.430764	Val Acc: 37.96875
Train Epoch: 6 [61440/103818 (59%)]	Train Loss: 2.412752	Val Loss: 2.369012	Val Acc: 38.75
Train Epoch: 6 [62720/103818 (60%)]	Train Loss: 2.432194	Val Loss: 2.435623	Val Acc: 38.125
Train Epoch: 6 [64000/103818 (62%)]	Train Loss: 2.525108	Val Loss: 2.538509	Val Acc: 38.28125
Train Epoch: 6 [65280/103818 (63%)]	Train Loss: 2.479974	Val Loss: 2.680309	Val Acc: 29.6875
Train Epoch: 6 [66560/103818 (64%)]	Train Loss: 2.347206	Val Loss: 2.463459	Val Acc: 36.25
Train Epoch: 6 [67840/103818 (65%)]	Train Loss: 2.393681	Val Loss: 2.442417	Val Acc: 36.40625
Train Epoch: 6 [69120/103818 (67%)]	Train Loss: 2.597893	Val Loss: 2.453202	Val Acc: 35.78125
Train Epoch: 6 [70400/103818 (68%)]	Train Loss: 2.226023	Val Loss: 2.527428	Val Acc: 34.21875
Train Epoch: 6 [71680/103818 (69%)]	Train Loss: 2.386314	Val Loss: 2.635176	Val Acc: 32.03125
Train Epoch: 6 [72960/103818 (70%)]	Train Loss: 2.166416	Val Loss: 2.486255	Val Acc: 35.625
